Município;2005;2004;2003
Pr-Araucaria;285;167;85
Pr-Ariranha do Ivai;0;0;0
Pr-Assai;0;0;0
Pr-Assis Chateaubriand;9;7;6
Pr-Astorga;126;112;47
Pr-Atalaia;0;28;25
Pr-Balsa Nova;19;31;31
Pr-Bandeirantes;7;7;5
Pr-Barbosa Ferraz;0;0;0
Pr-Barracao;34;22;15
Pr-Barra do Jacare;0;0;0
Pr-Bela Vista da Caroba;0;0;0
Pr-Bela Vista do Paraiso;4;7;14
Pr-Bituruna;8;0;0
Pr-Boa Esperanca;0;0;0
Pr-Boa Esperanca do Iguacu;0;0;0
Pr-Boa Ventura de Sao Roque;0;0;6
Pr-Boa Vista da Aparecida;0;0;0
Pr-Bocaiuva do Sul;0;18;16
Pr-Bom Jesus do Sul;0;0;0
Pr-Bom Sucesso;0;0;0
Pr-Bom Sucesso do Sul;0;0;0
Pr-Borrazopolis;0;0;0
Pr-Braganey;0;0;0
Pr-Brasilandia do Sul;0;0;0
Pr-Cafeara;0;0;0
Pr-Cafelandia;3571;3485;3099
Pr-Cafezal do Sul;11;0;0
Pr-California;0;0;5
Pr-Cambara;0;0;0
Pr-Cambe;87;53;46
Pr-Cambira;0;0;0
Pr-Campina da Lagoa;0;0;0
Pr-Campina do Simao;0;0;0
Pr-Campina Grande do Sul;0;0;0
Pr-Campo Bonito;0;0;0
Pr-Campo do Tenente;0;0;0
Pr-Campo Largo;94;93;57
Pr-Campo Magro;97;98;84
Pr-Campo Mourao;49;52;45
Pr-Candido de Abreu;0;0;0
Pr-Candoi;8;5;4
Pr-Cantagalo;8;4;3
Pr-Capanema;6;0;12
Pr-Capitao Leonidas Marques;19;0;0
Pr-Carambei;3585;3077;2642
Pr-Carlopolis;7;0;0
Pr-Cascavel;2379;2215;2000
Pr-Castro;18;18;0
Pr-Catanduvas;0;0;3
Pr-Centenario do Sul;0;0;0
Pr-Cerro Azul;0;0;0
Pr-Ceu Azul;10;9;8
Pr-Chopinzinho;33;34;43
Pr-Cianorte;324;316;304
Pr-Cidade Gaucha;2;0;0
Pr-Clevelandia;1;0;0
Pr-Colombo;50;36;57
Pr-Colorado;5;8;144
Pr-Congonhinhas;0;0;0
Pr-Conselheiro Mairinck;0;0;0
Pr-Contenda;0;1;0
Pr-Corbelia;2;0;13
Pr-Cornelio Procopio;0;0;2
Pr-Coronel Domingos Soares;0;0;0
Pr-Coronel Vivida;16;10;13
Pr-Corumbatai do Sul;0;0;0
Pr-Cruzeiro do Iguacu;0;0;0
Pr-Cruzeiro do Oeste;331;252;200
Pr-Cruzeiro do Sul;0;0;0
Pr-Cruz Machado;0;1;0
Pr-Cruzmaltina;0;0;0
Pr-Curitiba;216;206;229
Pr-Curiuva;0;0;0
Pr-Diamante do Norte;0;0;0
Pr-Diamante do Sul;0;0;0
Pr-Diamante D Oeste;0;0;0
Pr-Dois Vizinhos;2328;2519;1762
Pr-Douradina;3;5;4
Pr-Doutor Camargo;0;0;0
Pr-Eneas Marques;0;0;0
Pr-Engenheiro Beltrao;0;0;0
Pr-Esperanca Nova;0;0;0
Pr-Entre Rios do Oeste;0;0;0
Pr-Espigao Alto do Iguacu;0;0;0
Pr-Farol;0;0;0
Pr-Faxinal;0;0;0
Pr-Fazenda Rio Grande;11;0;0
Pr-Fenix;0;0;0
Pr-Fernandes Pinheiro;0;0;0
Pr-Figueira;0;0;0
Pr-Florai;9;10;13
Pr-Flor da Serra do Sul;0;0;0
Pr-Floresta;60;150;83
Pr-Florestopolis;0;0;0
Pr-Florida;0;0;0
Pr-Formosa do Oeste;0;78;73
Pr-Foz do Iguacu;2;14;18
Pr-Francisco Alves;0;0;0
Pr-Francisco Beltrao;2250;2394;1962
Pr-Foz do Jordao;0;0;0
Pr-General Carneiro;0;0;0
Pr-Godoy Moreira;0;0;0
Pr-Goioere;0;0;0
Pr-Goioxim;0;0;0
Pr-Grandes Rios;0;0;0
Pr-Guaira;0;0;0
Pr-Guairaca;0;0;0
Pr-Guamiranga;0;0;0
Pr-Guapirama;0;0;0
Pr-Guaporema;0;0;0
Pr-Guaraci;5;7;7
Pr-Guaraniacu;1;0;1
Pr-Guarapuava;23;25;6
Pr-Guaraquecaba;0;0;0
Pr-Guaratuba;27;21;23
Pr-Honorio Serpa;0;0;0
Pr-Ibaiti;0;0;0
Pr-Ibema;19;0;0
Pr-Ibipora;261;51;36
Pr-Icaraima;0;0;0
Pr-Iguaracu;9;0;0
Pr-Iguatu;0;0;0
Pr-Imbau;0;0;0
Pr-Imbituva;0;0;0
Pr-Inacio Martins;0;0;0
Pr-Inaja;0;0;0
Pr-Indianopolis;74;48;0
Pr-Ipiranga;0;0;0
Pr-Ipora;297;301;178
Pr-Iracema do Oeste;0;12;12
Pr-Irati;22;21;12
Pr-Iretama;3;0;0
Pr-Itaguaje;0;0;0
Pr-Itaipulandia;4;0;0
Pr-Itambaraca;0;0;0
Pr-Itambe;0;0;0
Pr-Itapejara D Oeste;391;268;202
Pr-Itaperucu;3;3;3
Pr-Itauna do Sul;0;0;0
Pr-Ivai;0;0;0
Pr-Ivaipora;22;24;21
Pr-Ivate;0;0;0
Pr-Ivatuba;0;0;0
Pr-Jaboti;0;0;0
Pr-Jacarezinho;749;701;747
Pr-Jaguapita;284;237;194
Pr-Jaguariaiva;0;0;0
Pr-Jandaia do Sul;4;3;1
Pr-Janiopolis;0;0;0
Pr-Japira;0;0;0
Pr-Japura;0;0;0
Pr-Jardim Alegre;0;0;0
Pr-Jardim Olinda;0;0;0
Pr-Jataizinho;29;185;140
Pr-Jesuitas;1;80;76
Pr-Joaquim Tavora;598;422;373
Pr-Jundiai do Sul;0;0;0
Pr-Juranda;0;0;0
Pr-Jussara;0;0;0
Pr-Kalore;0;0;0
Pr-Lapa;1588;1465;1224
Pr-Laranjal;0;0;0
Pr-Laranjeiras do Sul;152;150;314
Pr-Leopolis;0;0;0
Pr-Lidianopolis;0;0;0
Pr-Lindoeste;0;0;9
Pr-Loanda;0;0;0
Pr-Lobato;0;0;0
Pr-Londrina;2263;1418;1071
Pr-Luiziana;0;0;0
Pr-Lunardelli;0;0;0
Pr-Lupionopolis;111;2;0
Pr-Mallet;0;0;0
Pr-Mambore;0;0;0
Pr-Mandaguacu;0;0;0
Pr-Mandaguari;24;21;21
Pr-Mandirituba;290;276;265
Pr-Manfrinopolis;0;0;0
Pr-Mangueirinha;15;17;19
Pr-Manoel Ribas;0;0;0
Pr-Marechal Candido Rondon;921;205;34
Pr-Maria Helena;2;2;0
Pr-Marialva;0;0;0
Pr-Marilandia do Sul;0;0;0
Pr-Marilena;0;0;0
Pr-Mariluz;0;0;0
Pr-Maringa;1681;1229;1227
Pr-Mariopolis;15;10;11
Pr-Maripa;1;1;0
Pr-Marmeleiro;2;0;0
Pr-Marquinho;0;0;0
Pr-Marumbi;0;0;0
Pr-Matelandia;2122;2007;1586
Pr-Matinhos;0;0;0
Pr-Mato Rico;0;0;0
Pr-Maua da Serra;0;0;0
Pr-Medianeira;1185;1111;1053
Pr-Mercedes;0;0;0
Pr-Mirador;0;0;0
Pr-Miraselva;0;0;0
Pr-Missal;0;0;0
Pr-Moreira Sales;0;0;0
Pr-Morretes;0;0;0
Pr-Munhoz de Melo;0;0;0
Pr-Nossa Senhora das Gracas;0;0;0
Pr-Nova Alianca do Ivai;0;0;0
Pr-Nova America da Colina;0;0;0
Pr-Nova Aurora;0;211;220
Pr-Nova Cantu;0;0;0
Pr-Nova Esperanca;1;116;1
Pr-Nova Esperanca do Sudoeste;6;4;2
Pr-Nova Fatima;0;0;0
Pr-Nova Laranjeiras;0;0;0
Pr-Nova Londrina;124;112;103
Pr-Nova Olimpia;2;2;2
Pr-Nova Santa Barbara;0;0;0
Pr-Nova Santa Rosa;32;29;34
Pr-Nova Prata do Iguacu;1;1;1
Pr-Nova Tebas;0;0;0
Pr-Novo Itacolomi;0;0;0
Pr-Ortigueira;0;0;0
Pr-Ourizona;0;0;0
Pr-Ouro Verde do Oeste;0;0;0
Pr-Paicandu;239;23;356
Pr-Palmas;285;212;253
Pr-Palmeira;0;1;1
Pr-Palmital;3;3;2
Pr-Palotina;2626;1702;1527
Pr-Paraiso do Norte;59;4;1
Pr-Paranacity;0;0;0
Pr-Paranagua;5;4;4
Pr-Paranapoema;0;0;0
Pr-Paranavai;2232;1407;687
Pr-Pato Bragado;0;0;0
Pr-Pato Branco;11;29;25
Pr-Paula Freitas;0;3;3
Pr-Paulo Frontin;0;0;0
Pr-Peabiru;0;0;0
Pr-Perobal;0;0;0
Pr-Perola;6;6;5
Pr-Perola D Oeste;0;0;0
Pr-Pien;0;0;0
Pr-Pinhais;0;0;0
Pr-Pinhalao;0;0;0
Pr-Pinhal de Sao Bento;0;0;0
Pr-Pinhao;8;5;2
Pr-Pirai do Sul;0;0;0
Pr-Piraquara;0;0;0
Pr-Pitanga;25;16;14
Pr-Pitangueiras;0;0;0
Pr-Planaltina do Parana;0;0;0
Pr-Planalto;1;1;1
Pr-Ponta Grossa;94;110;115
Pr-Pontal do Parana;0;0;0
Pr-Porecatu;0;0;0
Pr-Porto Amazonas;0;0;0
Pr-Porto Barreiro;0;0;0
Pr-Porto Rico;0;0;0
Pr-Porto Vitoria;4;0;0
Pr-Prado Ferreira;0;0;0
Pr-Pranchita;0;0;0
Pr-Presidente Castelo Branco;0;0;0
Pr-Primeiro de Maio;0;0;0
Pr-Prudentopolis;3;3;0
Pr-Quarto Centenario;0;0;0
Pr-Quatigua;0;0;0
Pr-Quatro Barras;1;1;1
Pr-Quatro Pontes;7;7;13
Pr-Quedas do Iguacu;3;3;0
Pr-Querencia do Norte;0;0;0
Pr-Quinta do Sol;0;0;0
Pr-Quitandinha;1;1;1
Pr-Ramilandia;0;0;0
Pr-Rancho Alegre;0;0;0
Pr-Rancho Alegre D Oeste;0;0;0
Pr-Realeza;2;0;1
Pr-Reboucas;0;0;0
Pr-Renascenca;0;0;0
Pr-Reserva;0;0;0
Pr-Reserva do Iguacu;0;0;0
Pr-Ribeirao Claro;0;0;0
Pr-Ribeirao do Pinhal;0;0;0
Pr-Rio Azul;0;0;0
Pr-Rio Bom;0;0;0
Pr-Rio Bonito do Iguacu;4;3;1
Pr-Rio Branco do Ivai;0;0;0
Pr-Rio Branco do Sul;0;132;76
Pr-Rio Negro;46;42;37
Pr-Rolandia;3276;2825;1801
Pr-Roncador;0;3;3
Pr-Rondon;255;235;206
Pr-Rosario do Ivai;0;0;0
Pr-Sabaudia;0;0;0
Pr-Salgado Filho;0;0;0
Pr-Salto do Itarare;0;0;0
Pr-Salto do Lontra;0;0;0
Pr-Santa Amelia;0;0;0
Pr-Santa Cecilia do Pavao;0;0;0
Pr-Santa Cruz de Monte Castelo;0;0;0
Pr-Santa Fe;131;137;135
Pr-Santa Helena;0;0;0
Pr-Santa Ines;0;0;0
Pr-Santa Isabel do Ivai;0;0;0
Pr-Santa Izabel do Oeste;2;1;0
Pr-Santa Lucia;0;0;0
Pr-Santa Maria do Oeste;0;0;0
Pr-Santa Mariana;0;0;0
Pr-Santa Monica;0;0;0
Pr-Santana do Itarare;0;0;0
Pr-Santa Tereza do Oeste;0;0;0
Pr-Santa Terezinha de Itaipu;18;13;1
Pr-Santo Antonio da Platina;112;83;67
Pr-Santo Antonio do Caiua;0;0;0
Pr-Santo Antonio do Paraiso;0;0;0
Pr-Santo Antonio do Sudoeste;0;0;0
Pr-Santo Inacio;0;0;0
Pr-Sao Carlos do Ivai;0;0;0
Pr-Sao Jeronimo da Serra;0;0;0
Pr-Sao Joao;6;6;7
Pr-Sao Joao do Caiua;0;0;0
Pr-Sao Joao do Ivai;0;0;0
Pr-Sao Joao do Triunfo;12;11;13
Pr-Sao Jorge D Oeste;43;5;2
Pr-Sao Jorge do Ivai;0;0;0
Pr-Sao Jorge do Patrocinio;0;0;0
Pr-Sao Jose da Boa Vista;0;0;0
Pr-Sao Jose das Palmeiras;0;0;0
Pr-Sao Jose dos Pinhais;269;346;325
Pr-Sao Manoel do Parana;0;0;0
Pr-Sao Mateus do Sul;36;29;22
Pr-Sao Miguel do Iguacu;111;99;81
Pr-Sao Pedro do Iguacu;0;0;0
Pr-Sao Pedro do Ivai;0;0;0
Pr-Sao Pedro do Parana;0;0;0
Pr-Sao Sebastiao da Amoreira;0;0;0
Pr-Sao Tome;0;0;0
Pr-Sapopema;0;0;0
Pr-Sarandi;0;0;0
Pr-Saudade do Iguacu;0;0;0
Pr-Senges;0;0;0
Pr-Serranopolis do Iguacu;0;0;0
Pr-Sertaneja;0;0;0
Pr-Sertanopolis;0;0;0
Pr-Siqueira Campos;9;9;9
Pr-Sulina;0;0;0
Pr-Tamarana;0;0;0
Pr-Tamboara;0;0;0
Pr-Tapejara;129;0;0
Pr-Tapira;0;0;1
Pr-Teixeira Soares;0;0;0
Pr-Telemaco Borba;0;10;0
Pr-Terra Boa;2;0;0
Pr-Terra Rica;0;0;0
Pr-Terra Roxa;0;0;0
Pr-Tibagi;4;1;1
Pr-Tijucas do Sul;0;0;0
Pr-Toledo;7409;7051;5667
Pr-Tomazina;0;0;0
Pr-Tres Barras do Parana;0;0;0
Pr-Tunas do Parana;0;0;0
Pr-Tuneiras do Oeste;0;0;0
Pr-Tupassi;43;23;17
Pr-Turvo;0;0;0
Pr-Ubirata;0;0;0
Pr-Umuarama;313;367;305
Pr-Uniao da Vitoria;1;0;0
Pr-Uniflor;0;0;0
Pr-Urai;0;0;0
Pr-Wenceslau Braz;0;0;0
Pr-Ventania;0;0;0
Pr-Vera Cruz do Oeste;1;1;1
Pr-Vere;0;0;0
Pr-Alto Paraiso;0;0;0
Pr-Doutor Ulysses;0;0;0
Pr-Virmond;0;0;0
Pr-Vitorino;0;0;0
Pr-Xambre;0;0;0
Pr-Ignorado;0;0;0
Sc-Abdon Batista;0;0;0
Sc-Abelardo Luz;0;0;0
Sc-Agrolandia;20;21;15
Sc-Agronomica;0;0;0
Sc-Agua Doce;5;8;9
Sc-Aguas de Chapeco;0;0;0
Sc-Aguas Frias;0;0;0
Sc-Aguas Mornas;0;0;0
Sc-Alfredo Wagner;5;6;6
Sc-Alto Bela Vista;0;0;0
Sc-Anchieta;5;2;3
Sc-Angelina;0;0;0
Sc-Anita Garibaldi;0;0;0
Sc-Anitapolis;0;0;0
Sc-Antonio Carlos;4;4;2
Sc-Apiuna;0;0;0
Sc-Arabuta;0;0;0
Sc-Araquari;2;3;3
Sc-Ararangua;53;43;49
Sc-Armazem;127;117;132
Sc-Arroio Trinta;0;0;2
Sc-Arvoredo;0;0;0
Sc-Ascurra;0;0;0
Sc-Atalanta;6;6;4
Sc-Aurora;39;27;33
Sc-Balneario Arroio do Silva;0;0;0
Sc-Balneario Camboriu;19;10;19
Sc-Balneario Barra do Sul;0;0;0
Sc-Balneario Gaivota;0;0;0
Sc-Bandeirante;0;0;0
Sc-Barra Bonita;0;0;0
Sc-Barra Velha;10;39;42
Sc-Bela Vista do Toldo;0;0;0
Sc-Belmonte;0;0;0
Sc-Benedito Novo;7;9;3
Sc-Biguacu;37;34;34
Sc-Blumenau;20;15;12
Sc-Bocaina do Sul;0;0;0
Sc-Bombinhas;5;4;2
Sc-Bom Jardim da Serra;0;0;0
Sc-Bom Jesus;0;0;0
Sc-Bom Jesus do Oeste;0;0;0
Sc-Bom Retiro;0;1;1
Sc-Botuvera;0;0;0
Sc-Braco do Norte;214;200;186
Sc-Braco do Trombudo;0;0;0
Sc-Brunopolis;0;0;0
Sc-Brusque;5;1;0
Sc-Cacador;3;2;2
Sc-Caibi;0;0;0
Sc-Calmon;0;0;0
Sc-Camboriu;2;7;5
Sc-Capao Alto;0;0;0
Sc-Campo Alegre;7;7;7
Sc-Campo Belo do Sul;0;0;0
Sc-Campo Ere;0;8;7
Sc-Campos Novos;1;4;1
Sc-Canelinha;0;0;0
Sc-Canoinhas;356;365;378
Sc-Capinzal;5415;5227;4394
Sc-Capivari de Baixo;0;0;0
Sc-Catanduvas;0;0;0
Sc-Caxambu do Sul;0;0;0
Sc-Celso Ramos;0;0;0
Sc-Cerro Negro;0;0;0
Sc-Chapadao do Lageado;0;0;0
Sc-Chapeco;7744;7303;6162
Sc-Cocal do Sul;24;11;11
Sc-Concordia;6070;5796;4944
Sc-Cordilheira Alta;0;0;0
Sc-Coronel Freitas;0;0;0
Sc-Coronel Martins;0;0;0
Sc-Corupa;10;11;11
Sc-Correia Pinto;0;0;0
Sc-Criciuma;56;35;29
Sc-Cunha Pora;6;3;4
Sc-Cunhatai;0;1;3
Sc-Curitibanos;8;0;0
Sc-Descanso;2;0;0
Sc-Dionisio Cerqueira;1;2;1
Sc-Dona Emma;0;0;0
Sc-Doutor Pedrinho;0;0;0
Sc-Entre Rios;0;0;0
Sc-Ermo;0;0;0
Sc-Erval Velho;21;19;17
Sc-Faxinal dos Guedes;0;0;0
Sc-Flor do Sertao;0;0;0
Sc-Florianopolis;80;69;96
Sc-Formosa do Sul;0;0;0
Sc-Forquilhinha;2007;1670;1376
Sc-Fraiburgo;20;15;9
Sc-Frei Rogerio;0;0;0
Sc-Galvao;0;0;0
Sc-Garopaba;0;0;0
Sc-Garuva;0;0;2
Sc-Gaspar;32;36;33
Sc-Governador Celso Ramos;65;93;94
Sc-Grao Para;245;137;88
Sc-Gravatal;0;0;0
Sc-Guabiruba;0;0;0
Sc-Guaraciaba;2;1;2
Sc-Guaramirim;20;19;17
Sc-Guaruja do Sul;0;0;0
Sc-Guatambu;2921;2647;2417
Sc-Herval D Oeste;1170;1168;1145
Sc-Ibiam;4;0;1
Sc-Ibicare;0;0;0
Sc-Ibirama;0;0;0
Sc-Icara;51;50;39
Sc-Ilhota;3;4;2
Sc-Imarui;35;28;33
Sc-Imbituba;0;0;0
Sc-Imbuia;3;1;1
Sc-Indaial;273;173;119
Sc-Iomere;2;2;0
Sc-Ipira;4;3;7
Sc-Ipora do Oeste;0;0;0
Sc-Ipuacu;18;13;13
Sc-Ipumirim;346;315;228
Sc-Iraceminha;0;0;0
Sc-Irani;0;1;1
Sc-Irati;0;0;0
Sc-Irineopolis;0;0;0
Sc-Ita;0;0;0
Sc-Itaiopolis;0;0;0
Sc-Itajai;2104;1825;1822
Sc-Itapema;1;11;1
Sc-Itapiranga;2851;2590;1880
Sc-Itapoa;0;0;0
Sc-Ituporanga;0;11;18
Sc-Jabora;0;0;0
Sc-Jacinto Machado;0;0;0
Sc-Jaguaruna;0;0;0
Sc-Jaragua do Sul;1777;1710;1605
Sc-Jardinopolis;0;0;0
Sc-Joacaba;210;211;224
Sc-Joinville;40;25;6
Sc-Jose Boiteux;1;1;0
Sc-Jupia;0;0;0
Sc-Lacerdopolis;0;0;0
Sc-Lages;741;534;442
Sc-Laguna;5;2;1
Sc-Lajeado Grande;0;0;0
Sc-Laurentino;24;19;20
Sc-Lauro Muller;15;10;9
Sc-Lebon Regis;0;0;0
Sc-Leoberto Leal;0;0;0
Sc-Lindoia do Sul;1;0;0
Sc-Lontras;6;8;4
Sc-Luiz Alves;16;21;15
Sc-Luzerna;7;6;2
Sc-Macieira;0;0;0
Sc-Mafra;9;5;8
Sc-Major Gercino;0;2;0
Sc-Major Vieira;0;0;0
Sc-Maracaja;0;0;0
Sc-Maravilha;1286;1256;1028
Sc-Marema;0;0;0
Sc-Massaranduba;13;8;10
Sc-Matos Costa;0;0;0
Sc-Meleiro;0;0;0
Sc-Mirim Doce;0;0;0
Sc-Modelo;0;0;1
Sc-Mondai;0;0;0
Sc-Monte Carlo;0;0;0
Sc-Monte Castelo;0;0;0
Sc-Morro da Fumaca;0;0;0
Sc-Morro Grande;0;0;0
Sc-Navegantes;1780;1627;1566
Sc-Nova Erechim;0;0;0
Sc-Nova Itaberaba;10;0;0
Sc-Nova Trento;0;0;0
Sc-Nova Veneza;3;4;5
Sc-Novo Horizonte;0;0;0
Sc-Orleans;62;46;51
Sc-Otacilio Costa;0;0;0
Sc-Ouro;0;0;0
Sc-Ouro Verde;0;0;0
Sc-Paial;0;0;0
Sc-Painel;0;0;0
Sc-Palhoca;89;56;42
Sc-Palma Sola;6;9;8
Sc-Palmeira;0;0;0
Sc-Palmitos;4;1;4
Sc-Papanduva;0;0;0
Sc-Paraiso;0;0;0
Sc-Passo de Torres;0;0;0
Sc-Passos Maia;0;0;0
Sc-Paulo Lopes;0;0;0
Sc-Pedras Grandes;46;15;18
Sc-Penha;101;142;31
Sc-Peritiba;0;0;0
Sc-Pescaria Brava;0;0;0
Sc-Petrolandia;0;0;0
Sc-Balneario Picarras;71;62;77
Sc-Pinhalzinho;8;9;8
Sc-Pinheiro Preto;26;27;31
Sc-Piratuba;0;0;0
Sc-Planalto Alegre;0;0;0
Sc-Pomerode;23;22;23
Sc-Ponte Alta;0;0;0
Sc-Ponte Alta do Norte;0;0;0
Sc-Ponte Serrada;0;0;0
Sc-Porto Belo;368;328;362
Sc-Porto Uniao;7;8;4
Sc-Pouso Redondo;178;155;150
Sc-Praia Grande;0;0;0
Sc-Presidente Castello Branco;0;0;0
Sc-Presidente Getulio;531;487;490
Sc-Presidente Nereu;0;0;0
Sc-Princesa;0;0;0
Sc-Quilombo;1314;1149;1069
Sc-Rancho Queimado;0;0;0
Sc-Rio das Antas;6;10;12
Sc-Rio do Campo;2;2;2
Sc-Rio do Oeste;42;77;76
Sc-Rio dos Cedros;30;26;20
Sc-Rio do Sul;846;755;696
Sc-Rio Fortuna;0;0;0
Sc-Rio Negrinho;28;22;18
Sc-Rio Rufino;0;0;0
Sc-Riqueza;0;0;0
Sc-Rodeio;5;2;1
Sc-Romelandia;0;0;0
Sc-Salete;9;4;4
Sc-Saltinho;0;0;0
Sc-Salto Veloso;455;455;391
Sc-Sangao;0;0;0
Sc-Santa Cecilia;66;58;49
Sc-Santa Helena;0;0;0
Sc-Santa Rosa de Lima;1;0;0
Sc-Santa Rosa do Sul;0;0;0
Sc-Santa Terezinha;1;0;0
Sc-Santa Terezinha do Progresso;0;0;0
Sc-Santiago do Sul;0;0;0
Sc-Santo Amaro da Imperatriz;18;11;10
Sc-Sao Bernardino;0;0;0
Sc-Sao Bento do Sul;3;4;5
Sc-Sao Bonifacio;2;1;1
Sc-Sao Carlos;3;7;2
Sc-Sao Cristovao do Sul;0;0;0
Sc-Sao Domingos;6;7;5
Sc-Sao Francisco do Sul;0;0;0
Sc-Sao Joao do Oeste;3;2;0
Sc-Sao Joao Batista;1;0;0
Sc-Sao Joao do Itaperiu;89;53;36
Sc-Sao Joao do Sul;0;0;0
Sc-Sao Joaquim;8;8;7
Sc-Sao Jose;92;80;66
Sc-Sao Jose do Cedro;5;5;5
Sc-Sao Jose do Cerrito;0;0;0
Sc-Sao Lourenco do Oeste;5;4;5
Sc-Sao Ludgero;29;3;5
Sc-Sao Martinho;0;0;0
Sc-Sao Miguel da Boa Vista;0;0;0
Sc-Sao Miguel do Oeste;813;799;800
Sc-Sao Pedro de Alcantara;0;0;0
Sc-Saudades;2;2;3
Sc-Schroeder;0;0;0
Sc-Seara;2796;2693;2253
Sc-Serra Alta;0;0;0
Sc-Sideropolis;0;0;0
Sc-Sombrio;43;33;28
Sc-Sul Brasil;0;0;0
Sc-Taio;18;25;22
Sc-Tangara;23;17;1
Sc-Tigrinhos;0;0;0
Sc-Tijucas;24;16;14
Sc-Timbe do Sul;0;0;0
Sc-Timbo;114;98;101
Sc-Timbo Grande;0;0;0
Sc-Tres Barras;0;0;0
Sc-Treviso;0;0;0
Sc-Treze de Maio;2;0;0
Sc-Treze Tilias;0;0;0
Sc-Trombudo Central;0;0;0
Sc-Tubarao;19;14;13
Sc-Tunapolis;3;0;0
Sc-Turvo;21;21;22
Sc-Uniao do Oeste;0;0;0
Sc-Urubici;6;9;5
Sc-Urupema;0;0;0
Sc-Urussanga;0;0;0
Sc-Vargeao;0;0;0
Sc-Vargem;0;0;0
Sc-Vargem Bonita;0;0;0
Sc-Vidal Ramos;0;0;0
Sc-Videira;4173;4033;4023
Sc-Vitor Meireles;0;0;0
Sc-Witmarsum;1;0;1
Sc-Xanxere;236;207;131
Sc-Xavantina;0;0;0
Sc-Xaxim;18;11;118
Sc-Zortea;0;0;0
Sc-Balneario Rincao;0;0;0
Sc-Ignorado;0;0;0
Rs-Acegua;0;0;0
Rs-Agua Santa;3;3;2
Rs-Agudo;0;0;0
Rs-Ajuricaba;2;4;3
Rs-Alecrim;0;0;0
Rs-Alegrete;715;627;266
Rs-Alegria;0;0;0
Rs-Almirante Tamandare do Sul;15;16;0
Rs-Alpestre;0;0;0
Rs-Alto Alegre;0;0;0
Rs-Alto Feliz;0;0;0
Rs-Alvorada;140;163;139
Rs-Amaral Ferrador;0;0;0
Rs-Ametista do Sul;0;0;0
Rs-Andre da Rocha;0;0;0
Rs-Anta Gorda;0;1;1
Rs-Antonio Prado;12;16;18
Rs-Arambare;0;0;0
Rs-Ararica;0;0;0
Rs-Aratiba;2;1;2
Rs-Arroio do Meio;213;201;101
Rs-Arroio do Sal;0;0;0
Rs-Arroio do Padre;2;2;2
Rs-Arroio dos Ratos;1;3;3
Rs-Arroio do Tigre;8;0;0
Rs-Arroio Grande;0;0;0
Rs-Arvorezinha;1;1;1
Rs-Augusto Pestana;17;10;11
Rs-Aurea;0;0;0
Rs-Bage;1145;1101;950
Rs-Balneario Pinhal;0;0;0
Rs-Barao;0;0;0
Rs-Barao de Cotegipe;0;0;0
Rs-Barao do Triunfo;0;0;0
Rs-Barracao;0;0;0
Rs-Barra do Guarita;0;0;0
Rs-Barra do Quarai;0;0;0
Rs-Barra do Ribeiro;10;11;12
Rs-Barra do Rio Azul;0;0;0
Rs-Barra Funda;0;0;0
Rs-Barros Cassal;2;0;0
Rs-Benjamin Constant do Sul;0;0;0
Rs-Bento Goncalves;16;24;18
Rs-Boa Vista das Missoes;5;3;13
Rs-Boa Vista do Burica;2;1;1
Rs-Boa Vista do Cadeado;0;0;0
Rs-Boa Vista do Incra;0;0;0
Rs-Boa Vista do Sul;0;0;0
Rs-Bom Jesus;6;3;3
Rs-Bom Principio;2;2;2
Rs-Bom Progresso;0;0;0
Rs-Bom Retiro do Sul;256;274;340
Rs-Boqueirao do Leao;0;0;0
Rs-Bossoroca;0;0;0
Rs-Bozano;0;0;0
Rs-Braga;0;0;0
Rs-Brochier;2;10;7
Rs-Butia;3;3;4
Rs-Cacapava do Sul;8;178;173
Rs-Cacequi;0;0;0
Rs-Cachoeira do Sul;50;78;51
Rs-Cachoeirinha;15;14;17
Rs-Cacique Doble;0;0;0
Rs-Caibate;0;1;2
Rs-Caicara;0;0;0
Rs-Camaqua;4;3;3
Rs-Camargo;0;0;0
Rs-Cambara do Sul;0;0;0
Rs-Campestre da Serra;0;0;1
Rs-Campina das Missoes;0;0;0
Rs-Campinas do Sul;0;0;0
Rs-Campo Bom;0;0;0
Rs-Campo Novo;0;0;0
Rs-Campos Borges;1;2;4
Rs-Candelaria;5;2;1
Rs-Candido Godoi;3;3;2
Rs-Candiota;0;0;0
Rs-Canela;0;0;0
Rs-Cangucu;26;20;15
Rs-Canoas;1;15;1
Rs-Canudos do Vale;0;0;0
Rs-Capao Bonito do Sul;0;0;0
Rs-Capao da Canoa;0;0;0
Rs-Capao do Cipo;0;0;0
Rs-Capao do Leao;656;319;10
Rs-Capivari do Sul;0;0;0
Rs-Capela de Santana;16;0;0
Rs-Capitao;0;0;0
Rs-Carazinho;4;2;2
Rs-Caraa;0;0;0
Rs-Carlos Barbosa;106;99;92
Rs-Carlos Gomes;0;0;0
Rs-Casca;4;1;0
Rs-Caseiros;0;0;0
Rs-Catuipe;2;2;2
Rs-Caxias do Sul;3309;3139;2621
Rs-Centenario;0;0;0
Rs-Cerrito;6;7;6
Rs-Cerro Branco;0;0;0
Rs-Cerro Grande;0;0;0
Rs-Cerro Grande do Sul;0;0;0
